event_id,merchant_id,customer_id,order_id,timestamp,amount,product_category,payment_method,device_type,location,payment_status,failure_reason,retry_count,checkout_duration,cart_abandoned,refund_requested,refund_status,discount_requested,discount_given,negotiation_started,negotiation_rounds,final_order_status
evt_000125,mer_fitn_05,cust_0224,ord_100125,2026-07-23 00:31:04,1599.55,Fitness & Sports,UPI,iOS,Bengaluru,SUCCESS,,0,313,False,False,NONE,351.23,117.47,True,4,COMPLETED
evt_000126,mer_elec_01,cust_0408,ord_100126,2026-07-23 00:44:04,5915.56,Consumer Electronics,Wallet,Windows,Kolkata,SUCCESS,,0,128,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000127,mer_lux_06,cust_0904,ord_100127,2026-07-23 00:51:13,13831.38,Luxury & Watches,UPI,Android,Jaipur,SUCCESS,,0,188,False,False,NONE,691.57,0.00,True,1,COMPLETED
evt_000128,mer_home_03,cust_0341,ord_100128,2026-07-23 00:56:09,2662.81,Home & Kitchen,UPI,Android,Hyderabad,SUCCESS,,0,71,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000129,mer_home_03,cust_0593,ord_100129,2026-07-23 00:57:33,3702.99,Home & Kitchen,Debit Card,iOS,Mumbai,SUCCESS,,0,93,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000130,mer_fash_02,cust_0013,ord_100130,2026-07-23 01:12:11,1808.31,Fashion & Apparel,Credit Card,Windows,Delhi NCR,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,394,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000131,mer_elec_01,cust_0508,ord_100131,2026-07-23 01:19:02,8131.46,Consumer Electronics,UPI,MacOS,Mumbai,SUCCESS,,0,56,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000132,mer_fash_02,cust_0085,ord_100132,2026-07-23 01:22:26,2680.55,Fashion & Apparel,Credit Card,Android,Kolkata,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,267,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000133,mer_home_03,cust_0125,ord_100133,2026-07-23 01:22:34,4270.43,Home & Kitchen,UPI,iOS,Delhi NCR,SUCCESS,,0,107,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000134,mer_fitn_05,cust_0027,ord_100134,2026-07-23 01:28:25,2007.25,Fitness & Sports,UPI,MacOS,Bengaluru,SUCCESS,,0,117,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000135,mer_fitn_05,cust_0799,ord_100135,2026-07-23 01:32:15,1435.23,Fitness & Sports,UPI,iOS,Delhi NCR,SUCCESS,,0,145,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000136,mer_fash_02,cust_1430,ord_100136,2026-07-23 01:50:13,996.99,Fashion & Apparel,Debit Card,Android,Mumbai,SUCCESS,,0,109,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000137,mer_home_03,cust_0221,ord_100137,2026-07-23 01:53:47,2542.82,Home & Kitchen,Credit Card,MacOS,Bengaluru,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,409,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000138,mer_lux_06,cust_0255,ord_100138,2026-07-23 01:57:10,23396.50,Luxury & Watches,UPI,Android,Delhi NCR,SUCCESS,,0,69,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000139,mer_fash_02,cust_0138,ord_100139,2026-07-23 02:01:36,2467.45,Fashion & Apparel,Debit Card,MacOS,Bengaluru,SUCCESS,,0,105,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000140,mer_elec_01,cust_0699,ord_100140,2026-07-23 02:08:22,4685.58,Consumer Electronics,Credit Card,iOS,Delhi NCR,SUCCESS,,0,169,False,False,NONE,798.55,391.95,True,2,COMPLETED
evt_000141,mer_lux_06,cust_0425,ord_100141,2026-07-23 02:17:43,23028.05,Luxury & Watches,UPI,Android,Bengaluru,SUCCESS,,0,113,False,False,NONE,1151.40,1151.40,True,1,COMPLETED
evt_000142,mer_lux_06,cust_1776,ord_100142,2026-07-23 02:23:24,15074.72,Luxury & Watches,Credit Card,iOS,Hyderabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,335,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000143,mer_lux_06,cust_0691,ord_100143,2026-07-23 02:29:09,15508.74,Luxury & Watches,UPI,iOS,Bengaluru,SUCCESS,,0,97,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000144,mer_gadg_04,cust_1270,ord_100144,2026-07-23 02:30:03,908.02,Mobile & Accessories,Credit Card,MacOS,Jaipur,SUCCESS,,0,137,False,False,NONE,180.57,104.10,True,1,COMPLETED
evt_000145,mer_fash_02,cust_0978,ord_100145,2026-07-23 02:43:30,1029.05,Fashion & Apparel,UPI,Windows,Mumbai,SUCCESS,,0,77,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000146,mer_home_03,cust_0195,ord_100146,2026-07-23 02:47:21,7409.27,Home & Kitchen,EMI,iOS,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,248,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000147,mer_fitn_05,cust_0872,ord_100147,2026-07-23 02:47:59,3121.72,Fitness & Sports,Credit Card,Android,Bengaluru,SUCCESS,,0,116,False,True,REJECTED,0.00,0.00,False,0,COMPLETED
evt_000148,mer_fash_02,cust_0312,ord_100148,2026-07-23 02:52:25,1439.32,Fashion & Apparel,Debit Card,Windows,Chennai,SUCCESS,,0,54,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000149,mer_lux_06,cust_0859,ord_100149,2026-07-23 02:53:34,14645.40,Luxury & Watches,UPI,iOS,Ahmedabad,SUCCESS,,0,123,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000150,mer_lux_06,cust_1658,ord_100150,2026-07-23 02:54:07,27347.85,Luxury & Watches,UPI,MacOS,Delhi NCR,SUCCESS,,0,71,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000151,mer_gadg_04,cust_1442,ord_100151,2026-07-23 02:55:00,1104.20,Mobile & Accessories,UPI,iOS,Chennai,FAILED,GATEWAY_TIMEOUT,0,86,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000152,mer_fash_02,cust_1105,ord_100152,2026-07-23 03:09:59,1775.22,Fashion & Apparel,UPI,MacOS,Mumbai,SUCCESS,,0,61,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000153,mer_lux_06,cust_1719,ord_100153,2026-07-23 03:11:41,23887.49,Luxury & Watches,UPI,iOS,Delhi NCR,SUCCESS,,0,28,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000154,mer_gadg_04,cust_0100,ord_100154,2026-07-23 03:17:34,758.05,Mobile & Accessories,UPI,iOS,Delhi NCR,SUCCESS,,0,128,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000155,mer_fash_02,cust_0003,ord_100155,2026-07-23 03:26:42,1510.78,Fashion & Apparel,Credit Card,Android,Delhi NCR,SUCCESS,,0,90,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000156,mer_lux_06,cust_0551,ord_100156,2026-07-23 03:27:43,18143.16,Luxury & Watches,UPI,Windows,Mumbai,SUCCESS,,0,166,False,False,NONE,1771.58,1771.58,True,1,COMPLETED
evt_000157,mer_elec_01,cust_1242,ord_100157,2026-07-23 03:31:43,3768.57,Consumer Electronics,Debit Card,Android,Hyderabad,FAILED,NETWORK_ERROR,1,160,False,False,NONE,188.43,0.00,True,1,FAILED
evt_000158,mer_lux_06,cust_0753,ord_100158,2026-07-23 03:44:12,12415.53,Luxury & Watches,UPI,MacOS,Jaipur,SUCCESS,,0,72,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000159,mer_home_03,cust_0435,ord_100159,2026-07-23 03:44:36,3265.40,Home & Kitchen,Credit Card,Android,Bengaluru,SUCCESS,,0,130,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000160,mer_lux_06,cust_0055,ord_100160,2026-07-23 03:53:53,39880.65,Luxury & Watches,Net Banking,MacOS,Bengaluru,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,180,True,False,NONE,7437.94,2890.79,True,1,ABANDONED
evt_000161,mer_gadg_04,cust_1441,ord_100161,2026-07-23 03:57:48,865.36,Mobile & Accessories,UPI,Windows,Ahmedabad,SUCCESS,,0,113,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000162,mer_fash_02,cust_0116,ord_100162,2026-07-23 04:10:31,1625.19,Fashion & Apparel,Wallet,Windows,Mumbai,SUCCESS,,0,87,False,False,NONE,258.04,181.61,True,1,COMPLETED
evt_000163,mer_fitn_05,cust_0335,ord_100163,2026-07-23 04:21:29,1841.90,Fitness & Sports,Credit Card,Android,Mumbai,ABANDONED,USER_DROPPED_AT_OTP,0,235,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000164,mer_fitn_05,cust_0065,ord_100164,2026-07-23 04:24:30,4192.97,Fitness & Sports,UPI,Android,Jaipur,SUCCESS,,0,191,False,False,NONE,458.28,458.28,True,2,COMPLETED
evt_000165,mer_fash_02,cust_0809,ord_100165,2026-07-23 04:28:11,1738.90,Fashion & Apparel,UPI,Android,Bengaluru,SUCCESS,,0,175,False,False,NONE,364.55,155.11,True,2,COMPLETED
evt_000166,mer_elec_01,cust_0780,ord_100166,2026-07-23 04:41:23,6128.45,Consumer Electronics,Debit Card,Android,Hyderabad,FAILED,GATEWAY_TIMEOUT,3,203,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000167,mer_elec_01,cust_1057,ord_100167,2026-07-23 05:04:23,4639.22,Consumer Electronics,UPI,Android,Hyderabad,SUCCESS,,0,128,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000168,mer_gadg_04,cust_0638,ord_100168,2026-07-23 05:05:37,870.08,Mobile & Accessories,UPI,Android,Delhi NCR,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000169,mer_elec_01,cust_1338,ord_100169,2026-07-23 05:09:59,3515.13,Consumer Electronics,Credit Card,Windows,Bengaluru,SUCCESS,,0,204,False,False,NONE,362.24,362.24,True,2,COMPLETED
evt_000170,mer_home_03,cust_0002,ord_100170,2026-07-23 05:12:38,4720.99,Home & Kitchen,Wallet,iOS,Pune,SUCCESS,,0,78,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000171,mer_elec_01,cust_1447,ord_100171,2026-07-23 05:13:12,3892.77,Consumer Electronics,UPI,Windows,Bengaluru,SUCCESS,,0,62,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000172,mer_elec_01,cust_0794,ord_100172,2026-07-23 05:29:42,2796.52,Consumer Electronics,UPI,Windows,Ahmedabad,SUCCESS,,0,129,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000173,mer_elec_01,cust_0543,ord_100173,2026-07-23 05:30:27,4262.66,Consumer Electronics,UPI,Windows,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,209,True,False,NONE,666.33,366.49,True,1,ABANDONED
evt_000174,mer_gadg_04,cust_1073,ord_100174,2026-07-23 05:33:35,1134.02,Mobile & Accessories,Credit Card,Windows,Delhi NCR,SUCCESS,,0,236,False,False,NONE,269.34,68.77,True,3,COMPLETED
evt_000175,mer_lux_06,cust_0463,ord_100175,2026-07-23 05:41:10,12251.89,Luxury & Watches,Credit Card,MacOS,Mumbai,SUCCESS,,0,69,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000176,mer_fitn_05,cust_1620,ord_100176,2026-07-23 05:46:44,2312.66,Fitness & Sports,UPI,Android,Hyderabad,SUCCESS,,0,107,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000177,mer_fash_02,cust_1477,ord_100177,2026-07-23 05:51:51,2067.23,Fashion & Apparel,Debit Card,MacOS,Bengaluru,SUCCESS,,0,102,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000178,mer_home_03,cust_0001,ord_100178,2026-07-23 05:57:15,2635.56,Home & Kitchen,Net Banking,Android,Pune,SUCCESS,,0,83,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000179,mer_elec_01,cust_1168,ord_100179,2026-07-23 05:57:30,8600.75,Consumer Electronics,UPI,Android,Chennai,SUCCESS,,0,146,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000180,mer_lux_06,cust_0913,ord_100180,2026-07-23 06:07:43,11051.44,Luxury & Watches,UPI,Android,Jaipur,SUCCESS,,0,128,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000181,mer_lux_06,cust_0088,ord_100181,2026-07-23 06:08:17,19129.95,Luxury & Watches,Credit Card,Android,Hyderabad,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,409,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000182,mer_fash_02,cust_1425,ord_100182,2026-07-23 06:19:34,1700.62,Fashion & Apparel,Credit Card,MacOS,Chennai,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,305,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000183,mer_lux_06,cust_1775,ord_100183,2026-07-23 06:22:32,12241.23,Luxury & Watches,Debit Card,Android,Kolkata,SUCCESS,,0,214,False,False,NONE,1433.50,1433.50,True,2,COMPLETED
evt_000184,mer_home_03,cust_0001,ord_100184,2026-07-23 06:25:37,3713.64,Home & Kitchen,Debit Card,iOS,Pune,SUCCESS,,0,99,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000185,mer_lux_06,cust_0020,ord_100185,2026-07-23 06:59:11,27285.34,Luxury & Watches,UPI,iOS,Mumbai,SUCCESS,,0,133,False,False,NONE,5760.91,3134.23,True,1,COMPLETED
evt_000186,mer_home_03,cust_0653,ord_100186,2026-07-23 07:03:14,3120.21,Home & Kitchen,UPI,Android,Mumbai,SUCCESS,,0,150,False,False,NONE,654.56,245.90,True,2,COMPLETED
evt_000187,mer_gadg_04,cust_0007,ord_100187,2026-07-23 07:07:01,835.90,Mobile & Accessories,Net Banking,Android,Pune,SUCCESS,,0,142,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000188,mer_gadg_04,cust_0062,ord_100188,2026-07-23 07:14:54,1531.15,Mobile & Accessories,UPI,MacOS,Bengaluru,FAILED,NETWORK_ERROR,1,167,False,False,NONE,380.12,149.95,True,1,FAILED
evt_000189,mer_fash_02,cust_1506,ord_100189,2026-07-23 07:15:42,2985.87,Fashion & Apparel,UPI,MacOS,Ahmedabad,SUCCESS,,0,98,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000190,mer_fash_02,cust_1355,ord_100190,2026-07-23 07:26:29,1663.69,Fashion & Apparel,UPI,Android,Jaipur,SUCCESS,,0,63,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000191,mer_home_03,cust_1677,ord_100191,2026-07-23 07:33:44,2636.58,Home & Kitchen,Credit Card,Windows,Mumbai,SUCCESS,,0,84,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000192,mer_home_03,cust_1663,ord_100192,2026-07-23 07:34:37,2641.56,Home & Kitchen,Credit Card,MacOS,Bengaluru,SUCCESS,,0,110,False,False,NONE,269.45,269.45,True,1,COMPLETED
evt_000193,mer_gadg_04,cust_1384,ord_100193,2026-07-23 07:35:14,771.41,Mobile & Accessories,UPI,Windows,Mumbai,SUCCESS,,0,105,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000194,mer_home_03,cust_0222,ord_100194,2026-07-23 07:46:50,2239.37,Home & Kitchen,Credit Card,MacOS,Bengaluru,SUCCESS,,0,82,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000195,mer_fitn_05,cust_1708,ord_100195,2026-07-23 07:52:21,2738.59,Fitness & Sports,Credit Card,iOS,Pune,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,404,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000196,mer_fitn_05,cust_0059,ord_100196,2026-07-23 08:02:54,1774.72,Fitness & Sports,UPI,Android,Mumbai,SUCCESS,,0,44,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000197,mer_elec_01,cust_0178,ord_100197,2026-07-23 08:04:55,2546.82,Consumer Electronics,UPI,MacOS,Bengaluru,SUCCESS,,0,95,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000198,mer_fitn_05,cust_0489,ord_100198,2026-07-23 08:07:25,2484.74,Fitness & Sports,UPI,Windows,Chennai,FAILED,USER_DROPPED_AT_OTP,1,127,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000199,mer_gadg_04,cust_1202,ord_100199,2026-07-23 08:40:27,916.34,Mobile & Accessories,UPI,Windows,Kolkata,FAILED,AUTHENTICATION_FAILED,1,121,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000200,mer_fash_02,cust_0019,ord_100200,2026-07-23 08:41:49,1694.21,Fashion & Apparel,UPI,Android,Hyderabad,SUCCESS,,0,82,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000201,mer_home_03,cust_0098,ord_100201,2026-07-23 08:44:42,3821.82,Home & Kitchen,UPI,Android,Mumbai,SUCCESS,,0,146,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000202,mer_fitn_05,cust_0226,ord_100202,2026-07-23 08:51:45,5411.70,Fitness & Sports,UPI,Android,Bengaluru,SUCCESS,,0,115,False,False,NONE,996.96,571.65,True,1,COMPLETED
evt_000203,mer_lux_06,cust_0006,ord_100203,2026-07-23 08:54:39,16426.15,Luxury & Watches,Credit Card,MacOS,Bengaluru,ABANDONED,CHECKOUT_TIMEOUT_USER_ABANDONED,0,364,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000204,mer_home_03,cust_0561,ord_100204,2026-07-23 08:57:36,2506.68,Home & Kitchen,EMI,Android,Delhi NCR,SUCCESS,,0,211,False,False,NONE,410.39,232.39,True,2,COMPLETED
evt_000205,mer_fash_02,cust_0063,ord_100205,2026-07-23 09:06:20,3780.92,Fashion & Apparel,UPI,MacOS,Chennai,SUCCESS,,0,138,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000206,mer_elec_01,cust_1324,ord_100206,2026-07-23 09:09:34,4773.41,Consumer Electronics,UPI,iOS,Delhi NCR,SUCCESS,,0,201,False,False,NONE,493.59,493.59,True,4,COMPLETED
evt_000207,mer_home_03,cust_0340,ord_100207,2026-07-23 09:12:36,2285.79,Home & Kitchen,UPI,iOS,Delhi NCR,ABANDONED,USER_DROPPED_AT_OTP,0,185,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000208,mer_lux_06,cust_0681,ord_100208,2026-07-23 09:52:04,11876.46,Luxury & Watches,UPI,MacOS,Ahmedabad,SUCCESS,,0,121,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000209,mer_home_03,cust_0768,ord_100209,2026-07-23 09:57:58,2224.93,Home & Kitchen,UPI,MacOS,Jaipur,SUCCESS,,0,105,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000210,mer_elec_01,cust_0040,ord_100210,2026-07-23 10:00:22,5805.97,Consumer Electronics,UPI,Android,Ahmedabad,SUCCESS,,0,138,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000211,mer_fitn_05,cust_1590,ord_100211,2026-07-23 10:02:50,2096.38,Fitness & Sports,Credit Card,iOS,Delhi NCR,SUCCESS,,0,126,False,False,NONE,379.14,163.94,True,1,COMPLETED
evt_000212,mer_fash_02,cust_1461,ord_100212,2026-07-23 10:04:53,3470.86,Fashion & Apparel,UPI,iOS,Mumbai,SUCCESS,,0,87,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000213,mer_fash_02,cust_0442,ord_100213,2026-07-23 10:11:43,2411.07,Fashion & Apparel,Wallet,MacOS,Hyderabad,SUCCESS,,0,54,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000214,mer_elec_01,cust_0001,ord_100214,2026-07-23 10:12:30,4852.16,Consumer Electronics,Debit Card,Android,Pune,SUCCESS,,0,160,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000215,mer_gadg_04,cust_0114,ord_100215,2026-07-23 10:20:05,853.53,Mobile & Accessories,Credit Card,Windows,Bengaluru,FAILED,BANK_SERVER_DOWN,0,78,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000216,mer_fash_02,cust_0163,ord_100216,2026-07-23 10:28:52,2337.78,Fashion & Apparel,UPI,Windows,Hyderabad,SUCCESS,,0,46,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000217,mer_fitn_05,cust_1009,ord_100217,2026-07-23 10:46:13,1035.17,Fitness & Sports,Credit Card,MacOS,Mumbai,SUCCESS,,0,94,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000218,mer_gadg_04,cust_0312,ord_100218,2026-07-23 10:53:53,1319.74,Mobile & Accessories,Debit Card,Windows,Chennai,ABANDONED,USER_DROPPED_AT_OTP,0,304,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000219,mer_home_03,cust_0013,ord_100219,2026-07-23 11:08:08,3017.07,Home & Kitchen,Credit Card,Windows,Delhi NCR,SUCCESS,,0,75,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000220,mer_fitn_05,cust_1233,ord_100220,2026-07-23 11:08:56,866.10,Fitness & Sports,Debit Card,Android,Ahmedabad,FAILED,USER_DROPPED_AT_OTP,0,124,False,False,NONE,0.00,0.00,False,0,FAILED
evt_000221,mer_fitn_05,cust_0297,ord_100221,2026-07-23 11:09:27,1896.42,Fitness & Sports,UPI,MacOS,Delhi NCR,SUCCESS,,0,160,False,False,NONE,198.68,198.68,True,2,COMPLETED
evt_000222,mer_home_03,cust_0349,ord_100222,2026-07-23 11:14:30,4789.83,Home & Kitchen,Debit Card,Android,Lucknow,SUCCESS,,0,130,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000223,mer_fash_02,cust_0022,ord_100223,2026-07-23 11:15:54,1309.28,Fashion & Apparel,UPI,Android,Bengaluru,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000224,mer_fitn_05,cust_0529,ord_100224,2026-07-23 11:27:34,1455.90,Fitness & Sports,UPI,iOS,Delhi NCR,SUCCESS,,0,58,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000225,mer_elec_01,cust_0341,ord_100225,2026-07-23 11:31:18,2664.15,Consumer Electronics,EMI,Android,Hyderabad,SUCCESS,,0,85,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000226,mer_gadg_04,cust_0909,ord_100226,2026-07-23 11:33:11,1095.17,Mobile & Accessories,UPI,Windows,Delhi NCR,SUCCESS,,0,41,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000227,mer_lux_06,cust_0669,ord_100227,2026-07-23 11:36:14,23198.58,Luxury & Watches,Debit Card,MacOS,Ahmedabad,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000228,mer_fitn_05,cust_0001,ord_100228,2026-07-23 11:38:38,882.25,Fitness & Sports,Debit Card,Android,Pune,SUCCESS,,0,97,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000229,mer_elec_01,cust_0803,ord_100229,2026-07-23 11:42:32,5545.63,Consumer Electronics,UPI,Android,Bengaluru,SUCCESS,,0,108,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000230,mer_lux_06,cust_0283,ord_100230,2026-07-23 11:42:55,11001.43,Luxury & Watches,Credit Card,MacOS,Lucknow,SUCCESS,,0,119,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000231,mer_home_03,cust_0897,ord_100231,2026-07-23 11:46:47,2435.59,Home & Kitchen,UPI,Android,Delhi NCR,SUCCESS,,0,83,False,False,NONE,418.03,160.46,True,1,COMPLETED
evt_000232,mer_elec_01,cust_1709,ord_100232,2026-07-23 11:48:15,9417.75,Consumer Electronics,UPI,Android,Lucknow,SUCCESS,,0,128,False,False,NONE,900.79,900.79,True,1,COMPLETED
evt_000233,mer_home_03,cust_0026,ord_100233,2026-07-23 11:58:59,3602.10,Home & Kitchen,UPI,Windows,Pune,SUCCESS,,0,139,False,True,PROCESSED,764.07,400.84,True,1,REFUNDED
evt_000234,mer_fitn_05,cust_1380,ord_100234,2026-07-23 12:01:43,1452.91,Fitness & Sports,UPI,Windows,Mumbai,SUCCESS,,0,184,False,False,NONE,212.11,212.11,True,2,COMPLETED
evt_000235,mer_gadg_04,cust_0688,ord_100235,2026-07-23 12:02:24,517.12,Mobile & Accessories,UPI,MacOS,Bengaluru,SUCCESS,,0,157,False,False,NONE,94.21,44.27,True,1,COMPLETED
evt_000236,mer_gadg_04,cust_0485,ord_100236,2026-07-23 12:07:33,1688.36,Mobile & Accessories,Debit Card,Android,Chennai,ABANDONED,USER_DROPPED_AT_OTP,0,242,True,False,NONE,0.00,0.00,False,0,ABANDONED
evt_000237,mer_fash_02,cust_0907,ord_100237,2026-07-23 12:13:59,2616.67,Fashion & Apparel,Credit Card,Android,Bengaluru,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000238,mer_lux_06,cust_0003,ord_100238,2026-07-23 12:25:06,5040.77,Luxury & Watches,UPI,Android,Delhi NCR,SUCCESS,,0,78,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000239,mer_elec_01,cust_0953,ord_100239,2026-07-23 12:29:09,1778.58,Consumer Electronics,UPI,iOS,Hyderabad,SUCCESS,,0,121,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000240,mer_lux_06,cust_0068,ord_100240,2026-07-23 12:34:54,12241.64,Luxury & Watches,UPI,iOS,Bengaluru,SUCCESS,,0,74,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000241,mer_elec_01,cust_0680,ord_100241,2026-07-23 12:40:28,2792.43,Consumer Electronics,UPI,iOS,Hyderabad,SUCCESS,,0,134,False,False,NONE,139.62,139.62,True,1,COMPLETED
evt_000242,mer_fash_02,cust_0687,ord_100242,2026-07-23 12:54:26,2181.71,Fashion & Apparel,UPI,iOS,Pune,SUCCESS,,0,96,False,True,PROCESSED,0.00,0.00,False,0,REFUNDED
evt_000243,mer_elec_01,cust_0620,ord_100243,2026-07-23 13:15:50,7527.72,Consumer Electronics,UPI,iOS,Mumbai,SUCCESS,,0,120,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000244,mer_lux_06,cust_0146,ord_100244,2026-07-23 13:16:15,20567.17,Luxury & Watches,UPI,Windows,Pune,SUCCESS,,0,98,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000245,mer_home_03,cust_0003,ord_100245,2026-07-23 13:26:09,4527.12,Home & Kitchen,UPI,Android,Delhi NCR,SUCCESS,,0,47,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000246,mer_lux_06,cust_1456,ord_100246,2026-07-23 13:43:48,7993.98,Luxury & Watches,UPI,MacOS,Hyderabad,SUCCESS,,0,164,False,False,NONE,1227.60,494.47,True,2,COMPLETED
evt_000247,mer_home_03,cust_0057,ord_100247,2026-07-23 13:45:43,2578.57,Home & Kitchen,UPI,MacOS,Bengaluru,SUCCESS,,0,266,False,False,NONE,355.98,355.98,True,4,COMPLETED
evt_000248,mer_gadg_04,cust_1359,ord_100248,2026-07-23 13:49:41,2275.79,Mobile & Accessories,UPI,Windows,Bengaluru,SUCCESS,,0,126,False,False,NONE,0.00,0.00,False,0,COMPLETED
evt_000249,mer_elec_01,cust_0663,ord_100249,2026-07-23 13:50:29,2736.10,Consumer Electronics,Credit Card,iOS,Hyderabad,SUCCESS,,0,131,False,False,NONE,0.00,0.00,False,0,COMPLETED
